list_name,name,label,dis_filter
cadas,LBN23028,Mazraat Aazzi - مزرعة عزِي,LBD0020
cadas,LBN44039,Mazraat Ain Bou Souar - مزرعة عين بوسوار,LBD0014
cadas,LBN61063,Mazraat Ain el Qantara - مزرعة عين القنطرة,LBD0021
cadas,LBN63077,Mazraat Ain ez Zarqa - مزرعة عين الزرقا,LBD0022
cadas,LBN23029,Mazraat Ain Qeniye - مزرعة عين قنية,LBD0020
cadas,LBN51103,Mazraat Al Balde - مزرعة بلدة,LBD0001
cadas,LBN21090,Mazraat al Ramassy - مزرعة الرماسا,LBD0004
cadas,LBN62070,Mazraat Al Souairi - مزرعة الصويري,LBD0017
cadas,LBN21191,Mazraat Al Souaydane - مزرعة آل سويدان,LBD0004
cadas,LBN21091,Mazraat al Takch - مزرعة بيت طقش,LBD0004
cadas,LBN61064,Mazraat Arab Soukkar - مزرعة عرب سكر,LBD0021
cadas,LBN61076,Mazraat Arab Tobbaya - مزرعة عرب  طبَايا,LBD0021
cadas,LBN53019,Mazraat Assaf - مزرعة عساف,LBD0005
cadas,LBN36133,Mazraat Beit Ech Chaar - مزرعة بيت الشعّار,LBD0012
cadas,LBN22047,Mazraat Beit el Fqih - مزرعة بيت الفقيه,LBD0010
cadas,LBN21092,Mazraat Beit el Ghoussain - مزرعة بيت الغصين,LBD0004
cadas,LBN22045,Mazraat Beit Et Tachm - مزرعة بيت الطشم,LBD0010
cadas,LBN21093,Mazraat Beit Slaibi - مزرعة بيت صليبي,LBD0004
cadas,LBN53020,Mazraat Beni Saab - مزرعة بني صعب,LBD0005
cadas,LBN63078,Mazraat Biout es Siyad - مزرعة بيوت السياد,LBD0022
cadas,LBN52091,Mazraat Biyade - مزرعة بياض,LBD0009
cadas,LBN44040,Mazraat Bsafour - مزرعة بصفُور,LBD0014
cadas,LBN63079,Mazraat Bsaile - مزرعة بسيلة,LBD0022
cadas,LBN44041,Mazraat Chelbael - مزرعة شلبعل,LBD0014
cadas,LBN36134,Mazraat Deir Aaoukar - مزرعة دير عوكر,LBD0012
cadas,LBN23031,Mazraat Deir el Aachaiyer - مزرعة دير العشاير,LBD0020
cadas,LBN63130,Mazraat Deir Hanna - مزرعة دير حنا,LBD0022
cadas,LBN44042,Mazraat Dmoul - مزرعة دمول,LBD0014
cadas,LBN43026,Mazraat Doumiat - مزرعة دمياط,LBD0019
cadas,LBN33143,Mazraat ech Chouf - مزرعة,LBD0008
cadas,LBN33144,Mazraat ed Dahr - مزرعة الضهر,LBD0008
cadas,LBN21094,Mazraat Ed Dallil - مزرعة الضليل,LBD0004
cadas,LBN21095,Mazraat ed Dhour - مزرعة الضهور,LBD0004
cadas,LBN33145,Mazraat ed Doueir - مزرعة الدوير,LBD0008
cadas,LBN34158,Mazraat ej Jmaiyel - مزرعة الجميل,LBD0016
cadas,LBN61065,Mazraat ej Joudaye - مزرعة الجودية,LBD0021
cadas,LBN43027,Mazraat ej Jreine - مزرعة الجرين,LBD0019
cadas,LBN57081,Mazraat Ejbeh - مزرعة إجبع,LBD0026
cadas,LBN61066,Mazraat el Aite Niye - مزرعة العيتانية,LBD0021
cadas,LBN44043,Mazraat el Baiyad - مزرعة البياض,LBD0014
cadas,LBN33146,Mazraat El Barghoutiye - مزرعة البرغوتية,LBD0008
cadas,LBN31086,Mazraat el Boueit -  مزرعة البويت,LBD0002
cadas,LBN62071,Mazraat el Btadiniye - مزرعة البتدينية,LBD0017
cadas,LBN61067,Mazraat el Daoudiye - مزرعة الداودية,LBD0021
cadas,LBN34159,Mazraat el Hajj Khalil - مزرعة الحاج خليل,LBD0016
cadas,LBN36135,Mazraat El Hdaira - مزرعة الحضيرة,LBD0012
cadas,LBN61068,Mazraat el Hsainiye - مزرعة الحسينية,LBD0021
cadas,LBN62072,Mazraat el Khaoukh - مزرعة الخوخ,LBD0017
cadas,LBN44044,Mazraat el Khraibe - مزرعة الخريبة,LBD0014
cadas,LBN55043,MAZRAAT EL KREYM - مزرعة الكريم,LBD0013
cadas,LBN34079,Mazraat El Maadene - مزرعة المعادن,LBD0016
cadas,LBN62073,Mazraat el Mathane - مزرعة المطحنة,LBD0017
cadas,LBN25046,Mazraat el Mehqane - مزرعة المحقان,LBD0025
cadas,LBN61069,Mazraat el Ouasta - مزرعة الواسطة,LBD0021
cadas,LBN23032,Mazraat el Qalioun - مزرعة القليون,LBD0020
cadas,LBN61111,Mazraat el Yahoudiye - مزرعة  اليهودية,LBD0021
cadas,LBN31087,Mazraat en Nahr -  مزرعة النهر,LBD0002
cadas,LBN62074,Mazraat er Rohbane - مزرعة الرهبان,LBD0017
cadas,LBN33147,Mazraat er Rzaniye - مزرعة الرزَانية,LBD0008
cadas,LBN21096,Mazraat Es Saiyed - مزرعة السيد,LBD0004
cadas,LBN34160,Mazraat Es Siyad - مزرعة السياد,LBD0016
cadas,LBN22046,Mazraat Et Talle - مراح التلة,LBD0010
cadas,LBN57064,Mazraat Et Toufah - مزرعة التفاح,LBD0026
cadas,LBN33149,Mazraat ez Zaitounniyeh - مزرعة الزيتونه,LBD0008
cadas,LBN57082,Mazraat Hraqs - مزرعة حريقص,LBD0026
cadas,LBN61070,Mazraat Iskandarouna - مزرعة إسكندرونة,LBD0021
cadas,LBN23033,Mazraat Jaafar - مزرعة جعفر,LBD0020
cadas,LBN61071,Mazraat Jemjim - مزرعة جمجيم,LBD0021
cadas,LBN57063,Mazraat Jnaid - مزرعة جنيد,LBD0026
cadas,LBN55064,MAZRAAT KETRANE - مزرعة كتران,LBD0013
cadas,LBN44045,Mazraat Kfar ej Jouz - مزرعة كفر جوز,LBD0014
cadas,LBN33150,Mazraat Khafiche - مزرعة الخفيش,LBD0008
cadas,LBN61072,Mazraat Khaizarane - مزرعة خيزران,LBD0021
cadas,LBN61073,Mazraat Khoutaryet er Rezz - مزرعة كوثرية الرز,LBD0021
cadas,LBN62075,Mazraat Louzyde - مزرعة لوزيد,LBD0017
cadas,LBN44046,Mazraat Maqsam Aali et Taher - مزرعة علي الطاهر,LBD0014
cadas,LBN21097,Mazraat Matar - مزرعة مطر,LBD0004
cadas,LBN61074,Mazraat Matariyet Jbaa - مزرعة مطيرية جباع,LBD0021
cadas,LBN63080,Mazraat Mechref - مزرعة المشرف,LBD0022
cadas,LBN21098,Mazraat Oumm Aali - مزرعة ام علي,LBD0004
cadas,LBN42029,Mazraat Qafoua - مزرعة قفوى,LBD0015
cadas,LBN44048,Mazraat Qalaat Meis - مزرعة قلعة ميس,LBD0014
cadas,LBN42030,Mazraat Ras el Baidar - مزرعة راس البيدر,LBD0015
cadas,LBN43028,Mazraat Sahsahiye - مزرعة السهسهية,LBD0019
cadas,LBN61075,Mazraat Sekkaniye - مزرعة السكنية,LBD0021
cadas,LBN61112,Mazraat Sinai - مزرعة سيناي,LBD0021
cadas,LBN36136,Mazraat Yachoua - مزرعة يشوع,LBD0012
cadas,LBN25076,Mazraat Zahle - مزرعة زحلة,LBD0025
cadas,LBN61077,Mazraat Zaita - مزرعة زيتا,LBD0021
cadas,LBN43044,Mazraat Zaiyeh - مزرعة زئية,LBD0019
cadas,LBN23034,Mazret Al Chmis - مزرعة الشميسة,LBD0020
cadas,LBN57065,Mazret al Nahr - مزرعة النهر,LBD0026
cadas,LBN35133,Mazzarat Er Ras - مزرعة الراس,LBD0018
cadas,LBN320103,Mazzraat Maaissra - مزرعة المعيصرة,LBD0003
cadas,LBN53027,Mchaa ej Joubbeh - مشاع الجبه,LBD0005
cadas,LBN35182,Mchaa El Ftouh - مشاع الفتوح,LBD0018
cadas,LBN35181,Mchaa Faraya - مشاع فاريا,LBD0018
cadas,LBN35180,Mchaa Kfar Dibian - مشاع كفر ذبيان,LBD0018
cadas,LBN21099,Mchaitiye - مشيتية,LBD0004
cadas,LBN35134,Mchati - مشاته,LBD0018
cadas,LBN36137,Mchaymcheh - مشيمشة,LBD0012
cadas,LBN36138,Mcheikha - مشيخا,LBD0012
cadas,LBN34161,Mdamit - مداميت,LBD0016
cadas,LBN320075,Mdeyrej - مديرج,LBD0003
cadas,LBN23035,Mdoukha - مدوخا,LBD0020
cadas,LBN51136,Mechaeilha Hakour - مشيلحة الحاكور,LBD0001
cadas,LBN31088,Mechakhti - مشاقتي,LBD0002
cadas,LBN34162,Mechane - مشان,LBD0016
cadas,LBN34163,Mechhellene - مشحلان,LBD0016
cadas,LBN51193,Mechmech - مشمش,LBD0001
cadas,LBN34164,MechMech Jbeil - مشمش جبيل,LBD0016
cadas,LBN33151,Mechref - مشرف,LBD0008
cadas,LBN31089,Mechrefe -  مشرفه,LBD0002
cadas,LBN11038,Medouar - مدور,LBD0006
cadas,LBN34165,Meftah es Sellom - مفتاح السلم,LBD0016
cadas,LBN52092,Meghrak - مغراق,LBD0009
cadas,LBN51307,Meghraq - المغراق,LBD0001
cadas,LBN51190,Meghraqa - مغراقا,LBD0001
cadas,LBN21100,Mehairfe - محيرفة,LBD0004
cadas,LBN35135,Mehqane el Mazloum - محقان المظلوم,LBD0018
cadas,LBN24032,Meidoun - ميدون,LBD0024
cadas,LBN43029,Meiss ej Jabal - ميس الجبل,LBD0019
cadas,LBN31090,Mejdel Baana -  مجدل بعنا,LBD0002
cadas,LBN25047,Meksi - مكسة,LBD0025
cadas,LBN51191,Memnaa - ممنع,LBD0001
cadas,LBN320076,Merdache - مرداشة,LBD0003
cadas,LBN33152,Mermata - مرماتا,LBD0008
cadas,LBN61078,Merouaniye - مروانية,LBD0021
cadas,LBN34157,Mestita - مستيتا,LBD0016
cadas,LBN53021,Metrit - متريت,LBD0011
cadas,LBN36139,Mezher - مزهر,LBD0012
cadas,LBN34167,Mghaira - مغيره,LBD0016
cadas,LBN33153,Mghaire - مغيره,LBD0008
cadas,LBN61079,Mghairiye - مغيرية,LBD0021
cadas,LBN33154,Mghairiye Chouf - مغيرية  الشوف,LBD0008
cadas,LBN55070,Mgharet ech Cheikh - مغارة الشيخ,LBD0013
cadas,LBN35136,Mghayer - المغاير,LBD0018
cadas,LBN43030,Mhaibib - محيبيب,LBD0019
cadas,LBN61080,Mhaidle - المحيدلة,LBD0021
cadas,LBN23036,Mhaidse - محيدثه,LBD0020
cadas,LBN56026,Mhamra - المحمرة,LBD0001
cadas,LBN62077,Mharbiye - محاربية,LBD0017
cadas,LBN51342,Mhatat Siket el Hadid - محطة سكة الحديد,LBD0001
cadas,LBN56007,Mhatreh - المهاترة,LBD0023
cadas,LBN21101,Mhattat Ras Baalbeck - المحطة راس بعلبك,LBD0004
cadas,LBN36140,Mhaydse - محيدثة المتن,LBD0012
cadas,LBN63118,Mheilib - محيليب,LBD0022
cadas,LBN62078,Midane - ميدان,LBD0017
cadas,LBN42031,Mimes - ميمس,LBD0015
cadas,LBN56030,MINA 1 - مينا طرابلس 1,LBD0023
cadas,LBN56031,MINA 2 - مينا طرابلس 2,LBD0023
cadas,LBN56008,Mina Jardin - بساتين المينا,LBD0023
cadas,LBN11039,Minet el Hosn - مينا الحصن,LBD0006
cadas,LBN51308,Minyara - منيارة,LBD0001
cadas,LBN57066,Miryata - مرياطا,LBD0026
cadas,LBN61081,Miyeh ou Miyeh - مية ومية,LBD0021
cadas,LBN57067,Miziara - مزيارة,LBD0026
cadas,LBN63081,Mjadel - المجادل,LBD0022
cadas,LBN62079,Mjaydel - مجيدل,LBD0017
cadas,LBN54045,MJEYDIL KFAR HAZIR - مجيدل كفر حزير,LBD0011
cadas,LBN36141,Mkalless - مكلس,LBD0012
cadas,LBN21102,Mkaybel Al Kala' - مقيال القلعة,LBD0004
cadas,LBN62080,Mlikh - مليخ,LBD0017
cadas,LBN22048,Mnaira - منيرة,LBD0010
cadas,LBN34168,Mnaitra - منيطرة,LBD0016
cadas,LBN53022,Moghr El Ahoual - مغر الاحول,LBD0005
cadas,LBN34169,Monsef - المنصف,LBD0016
cadas,LBN36142,Montiverdi - منتفردي,LBD0012
cadas,LBN21103,Moqraq - المقرق,LBD0004
cadas,LBN51107,Mouanse - المونسه,LBD0001
cadas,LBN34170,Mouftah el Mir - مفتاح المير,LBD0016
cadas,LBN33157,Mouhtaqara - محتقره,LBD0008
cadas,LBN34171,Moukhada - مخاضة,LBD0016
cadas,LBN33158,Moukhtara - مختارة,LBD0008
cadas,LBN55071,Moulid - موليد,LBD0013
cadas,LBN51194,Mounjez - منجز,LBD0001
cadas,LBN31091,Mounsa Aaley - المونسه عاليه,LBD0002
cadas,LBN36143,Mountazah - منتزه,LBD0012
cadas,LBN11040,Moussaitbe - مصيطبة,LBD0006
cadas,LBN11041,Moustachfa er Roum - مستشفى الروم,LBD0006
cadas,LBN51195,Mqaible - المقيبلة,LBD0001
cadas,LBN51310,Mqaitaa - مقيطع السماكلي,LBD0001
cadas,LBN35137,Mradiye - مرادية,LBD0018
cadas,LBN22049,Mrah Aabbas - مراح عباس,LBD0010
cadas,LBN51196,Mrah Aakkar - مراه عكار,LBD0001
cadas,LBN62082,Mrah Abdu Chedid - مراح أبو شديد,LBD0017
cadas,LBN51198,Mrah Al Khawkh - مراح الخوخ,LBD0001
cadas,LBN22050,Mrah Beit Aalaoui - مراح بيت علاو,LBD0010
cadas,LBN21104,Mrah Beit Aassaf - مراح بيت عساف,LBD0004
cadas,LBN21105,Mrah Beit el Qazah - مراح بيت القزح,LBD0004
cadas,LBN21106,Mrah Beit Slim - مراح بيت سليم,LBD0004
cadas,LBN21107,Mrah Bou Brahim - مراح بو براهيم,LBD0004
cadas,LBN21108,Mrah Bou Chahine - مراح بو شاهين,LBD0004
cadas,LBN22051,Mrah Bou Kamar al Dine - مراح بو قمر الدين,LBD0010
cadas,LBN52093,Mrah Chdid - مراح شديد,LBD0009
cadas,LBN22052,Mrah Ech Chaab - مراح الشعاب الهرمل,LBD0010
cadas,LBN22053,Mrah ech Charqi - مراح الشرقي,LBD0010
cadas,LBN21109,Mrah ech Chmis - مراح الشميس,LBD0004
cadas,LBN22054,Mrah ech Chnain - مراح شنين,LBD0010
cadas,LBN21110,Mrah ech Choaab - مراح الشعاب,LBD0004
cadas,LBN21111,Mrah ej Jamal - مراح,LBD0004
cadas,LBN21112,Mrah ej Jeddaoui - مراح الجداوي,LBD0004
cadas,LBN21113,Mrah El Aabed - مراه العبد,LBD0004
cadas,LBN51339,Mrah el Aainouni - مراه العينوني,LBD0001
cadas,LBN21114,Mrah El Aaouja - مراح العوجا,LBD0004
cadas,LBN22055,Mrah el Aaqabe - مراح العقبة,LBD0010
cadas,LBN21116,Mrah El Aassi - مراح العاصي,LBD0004
cadas,LBN21117,Mrah el Ahmar - مراح الاحمر,LBD0004
cadas,LBN22056,Mrah El Ain - مراح العين,LBD0010
cadas,LBN22057,Mrah el Arab - مراح العرب,LBD0010
cadas,LBN21118,Mrah el Blata - مراح البلاطة,LBD0004
cadas,LBN51197,Mrah el Bsatine - مراح البساتين,LBD0001
cadas,LBN22058,Mrah El Dalil - مراح الدليل,LBD0010
cadas,LBN22059,Mrah el Gharbi - مراح الغربي,LBD0010
cadas,LBN52094,Mrah El Haj - مراح الحاج,LBD0009
cadas,LBN21119,Mrah EL Harfouch - مراح الحرفوش,LBD0004
cadas,LBN62083,Mrah El Hbas - مراح الحباس,LBD0017
cadas,LBN22060,Mrah el Mahlise - مراح المحليسة,LBD0010
cadas,LBN35138,Mrah El Mir - مراح المير,LBD0018
cadas,LBN22061,Mrah El Mouchref - مراح المشرف,LBD0010
cadas,LBN22062,Mrah El Mougher - مراح المغر,LBD0010
cadas,LBN22063,Mrah el Qorne - مراح القرنة,LBD0010
cadas,LBN22064,Mrah el Qraita - مراح القريتا,LBD0010
cadas,LBN55072,Mrah Es Sfire - مراح السفيرة,LBD0013
cadas,LBN21120,Mrah es Sirghane - مراح السرغانه,LBD0004
cadas,LBN22065,Mrah es Siyaid - مراح السياد,LBD0010
cadas,LBN55073,Mrah Es Sreij - مراح السريج,LBD0013
cadas,LBN22066,Mrah esh Shmis - مراح الشميس الهرمل,LBD0010
cadas,LBN52095,Mrah Ez Zaiat - مراح الزيات,LBD0009
cadas,LBN22067,Mrah Ez Zakbe - مراح الزكبة,LBD0010
cadas,LBN36144,Mrah Ghanem - مراح غانم,LBD0012
cadas,LBN21121,Mrah Haissoun - مراح حيصون,LBD0004
cadas,LBN22068,Mrah Houssain Taane - مراح حسين طعان,LBD0010
cadas,LBN61082,Mrah Kiouane - مراح كيوان,LBD0021
cadas,LBN21122,Mrah Kloude - مراح القلود,LBD0004
cadas,LBN62076,Mrah Mghaibe - مراح مغبيه,LBD0017
cadas,LBN22069,Mrah Naaouas - مراح النواس,LBD0010
cadas,LBN21123,Mrah Najib - مراح نجيب,LBD0004
cadas,LBN51199,Mrah Qamar ed Dine - مراح قمر الدين,LBD0001
cadas,LBN21124,Mrah Rafi - مراح رافي,LBD0004
cadas,LBN22070,Mrah Sejoud - مراح سجد,LBD0010
cadas,LBN21125,Mrah Semaan - مراح سمعان,LBD0004
cadas,LBN21126,Mrah Soukkar - مراح سكر,LBD0004
cadas,LBN22071,Mrah Yassine - مراح ياسين,LBD0010
cadas,LBN320077,Mraije - مريجة,LBD0003
cadas,LBN55093,Mrebbine - مربين,LBD0013
cadas,LBN25048,Mreijat - مريجات,LBD0025
cadas,LBN31092,Mreijat Aley -  مريجات عاليه,LBD0002
cadas,LBN35139,Mreijet Kesserwan - مريجة كسروان,LBD0018
cadas,LBN33159,Mristi - مرستى,LBD0008
cadas,LBN36145,Mrouj - المروج,LBD0012
cadas,LBN61083,Msaileh - المصيلح,LBD0021
cadas,LBN51200,Msalla - مصلا,LBD0001
cadas,LBN33160,Mtaile - مطيلة,LBD0008
cadas,LBN36146,Mtaileb - مطيلب,LBD0012
cadas,LBN33161,Mtairiyat - مطيرية,LBD0008
cadas,LBN36147,Mtein - المتين,LBD0012
cadas,LBN33162,Mtoulle - مطله,LBD0008
cadas,LBN52096,Myle - ميل,LBD0009
cadas,LBN62084,Mzairaa - مزيرعة,LBD0017
cadas,LBN36148,Mzakke - مزكة,LBD0012
cadas,LBN34172,Mzarib - المزاريب,LBD0016
cadas,LBN320078,Mzayraa - مزيرعة بعبدا,LBD0003
cadas,LBN51311,Mzeihmeh - مزيحمة,LBD0001
cadas,LBN33163,Naame - ناعمه,LBD0008
cadas,LBN25051,Naassate - نعصات,LBD0025
cadas,LBN62085,Nabaa - نبعه,LBD0017
cadas,LBN52097,Nabaa ej Jdid - نبع الجديد,LBD0009
cadas,LBN51202,Nabaa el Ghzaile - نبع الغزيلة,LBD0001
cadas,LBN24033,Nabaa el Khraizat - نبع الخريزات,LBD0024
cadas,LBN35140,Nabaa el Mghara - نبع المغارة,LBD0018
cadas,LBN33164,Nabaa es Safa - نبع الصفا,LBD0008
cadas,LBN34173,Nabaa Tourzaiya - نبع طورزيا,LBD0016
cadas,LBN44049,Nabatiye el Faouqa - نبطية الفوقا,LBD0014
cadas,LBN44050,Nabatiye el Tahta - نبطية التحتا,LBD0014
cadas,LBN36149,Nabay - نابيه,LBD0012
cadas,LBN21127,Nabha - نبحا,LBD0004
cadas,LBN21193,Nabha Al Mohfara - نبحا المحفارة,LBD0004
cadas,LBN25049,Nabi Aila - نبي ايلا,LBD0025
cadas,LBN21128,Nabi Chit - نبي شيت,LBD0004
cadas,LBN21129,Nabi Osmane - نبي عثمان,LBD0004
cadas,LBN63082,Nabi Qassem - نبي قاسم,LBD0022
cadas,LBN21130,Nabi Rachade - نبي رشاده,LBD0004
cadas,LBN21131,Nabi Sbat - النبي سباط,LBD0004
cadas,LBN62086,Nabi Sejoud - نبي سجد,LBD0017
cadas,LBN33165,Nabi Younos - نبي يونس,LBD0008
cadas,LBN63083,Naffakhiye - نفاخية,LBD0022
cadas,LBN21132,Nahle - نحله,LBD0004
cadas,LBN52098,Nahle batroun - نحلا  البترون,LBD0009
cadas,LBN35141,Nahr Ed Dahab - نهر الدهب,LBD0018
cadas,LBN51203,Nahr El Bared - نهر البارد,LBD0001
cadas,LBN35142,Nahr El Hussein - نهر الحصين,LBD0018
cadas,LBN35143,Nahr el Kalb - نهر الكلب,LBD0018
cadas,LBN34174,Nahrh Ibrahim - نهر ابراهيم,LBD0016
cadas,LBN51204,Nahriye - النهريه,LBD0001
cadas,LBN61084,Najjaryie - نجارية,LBD0021
cadas,LBN11082,Najmeh - النجمة,LBD0006
cadas,LBN52099,Najmet es Sobh - نجمة الصبح,LBD0009
cadas,LBN35144,Nammoura - النموره,LBD0018
cadas,LBN34084,Naqour - نقور,LBD0016
cadas,LBN63084,Naqoura - الناقورة,LBD0022
cadas,LBN36150,Naqqach - نقاش,LBD0012
cadas,LBN11083,Nasra - الناصرة,LBD0006
cadas,LBN22072,Nasriye - ناصرية الهرمل,LBD0010
cadas,LBN25052,Nasriyet Rizq - ناصرية رزق,LBD0025
cadas,LBN25050,Nasriyet Zahle - ناصرية  زحلة,LBD0025
cadas,LBN51205,Nassriye - ناصرية,LBD0001
cadas,LBN55074,Nemrine - نمرين,LBD0013
cadas,LBN51116,Nfaisseh - النفيسة,LBD0001
cadas,LBN33166,Niha - نيحا,LBD0008
cadas,LBN52100,Niha El Batroun - نيحا البترون,LBD0009
cadas,LBN63085,Niha Sour - نيحا صور,LBD0022
cadas,LBN25053,Niha zahle - نيحا زحلة,LBD0025
cadas,LBN44051,Nmairiye - نميرية,LBD0014
cadas,LBN35145,Nmoura - نمورة,LBD0018
cadas,LBN51206,Noura - النوره,LBD0001
cadas,LBN51315,Noura el Faouqa et el Tahta - نورا الفوقا و التحتى,LBD0001
cadas,LBN51207,Noura el Tahta - نورا التحتا,LBD0001
cadas,LBN56009,Noury - النوري,LBD0023
cadas,LBN33167,Ouadi Abou Youssef - وادي ابو يوسف,LBD0008
cadas,LBN62087,Ouadi Baanqoudine - وادي بعنقودين,LBD0017
cadas,LBN33168,Ouadi Bnahle - وادي بنحليه,LBD0008
cadas,LBN36151,Ouadi Chahine - وادي شاهين,LBD0012
cadas,LBN320079,Ouadi Chahrour el Olia - وادي شحرور العليا,LBD0003
cadas,LBN320080,Ouadi Chahrour el Soufla - وادي شحرور السفلى,LBD0003
cadas,LBN33169,Ouadi Deir Dourit - وادي دير دوريت,LBD0008
cadas,LBN33170,Ouadi ed Deir - وادي الدير,LBD0008
cadas,LBN36152,Ouadi ed Delb - وادي الدلب,LBD0012
cadas,LBN25054,Ouadi ed Deloum - وادي الدلم,LBD0025
cadas,LBN51208,Ouadi Ej jamous - وادي الجاموس,LBD0001
cadas,LBN52101,Ouadi ej Jord - وادي الجرد,LBD0009
cadas,LBN25055,Ouadi el Aarayech - وادي العرايش,LBD0025
cadas,LBN36153,Ouadi El Amine - وادي الامين,LBD0012
cadas,LBN36154,Ouadi El Karm - وادي الكرم المتن,LBD0012
cadas,LBN62088,Ouadi el Leimoun - وادي الليمون,LBD0017
cadas,LBN55075,Ouadi En Nahle - وادي النحلة,LBD0013
cadas,LBN22073,Ouadi en Nayra - وادي النيرة,LBD0010
cadas,LBN22074,Ouadi Er Ratle - وادي الرطل,LBD0010
cadas,LBN33171,Ouadi es Sitt - وادي الست,LBD0008
cadas,LBN22075,Ouadi et Tourkmane - وادي التركمان,LBD0010
cadas,LBN33172,Ouadi Ez Zeyni - وادي الزينة,LBD0008
cadas,LBN63086,Ouadi Jilou - وادي جيلو,LBD0022
cadas,LBN52050,Ouadi Tanourine Et Tahta - وادي تنورين التحتا,LBD0009
cadas,LBN62090,Ouardiye - وردية,LBD0017
cadas,LBN33174,Ouarhaniye - ورهانية,LBD0008
cadas,LBN35146,Ouata Ej Jaouz - وطى الجوز,LBD0018
cadas,LBN34176,Ouata El Bane - وطى البان,LBD0016
cadas,LBN34175,Ouata el bourj - وطى البرج,LBD0016
cadas,LBN34177,Ouata el Khirbe - وطى الخربة,LBD0016
cadas,LBN35147,Ouata el Laouz - وطى اللوز,LBD0018
cadas,LBN36155,Ouata El Mrouj - وطى المروج,LBD0012
cadas,LBN52102,Ouata Haub - وطى حوب,LBD0009
cadas,LBN35148,Ouata Nahr El Kelb - وطى نهر الكلب,LBD0018
cadas,LBN35149,Ouata Slam - وطى سلام,LBD0018
cadas,LBN55046,Ouatiye - واطيه,LBD0013
cadas,LBN62091,Ouazaaiye - اوزاعية,LBD0017
cadas,LBN42032,Ouazzani - وزاني,LBD0015
cadas,LBN54046,Oueta Fares - وطى فارس,LBD0011
cadas,LBN63087,Oum Toute - ام التوت,LBD0022
cadas,LBN31093,Oumara Choueifat - الشويفات الامراء,LBD0002
cadas,LBN61086,Oussamiyat - الاوساميات,LBD0021
cadas,LBN11084,Palais De Justice - قصر العدل,LBD0006
cadas,LBN11085,Parc - سباق الخيل,LBD0006
cadas,LBN11086,Patriarcat - بطركية,LBD0006
cadas,LBN11042,Place de l'Etoile - ساحة النجمة,LBD0006
cadas,LBN25056,Qaa er Rim - قاع الريم,LBD0025
cadas,LBN21190,Qaa Jouar Maqiyeh - قاع جوار مكية,LBD0004
cadas,LBN21184,Qaa Ouadi el Khanzir - قاع وادي الخنزير,LBD0004
cadas,LBN51211,Qaabrine - قعبرين,LBD0001
cadas,LBN61087,Qaaqaiyet Es Snaoubar - قعقعية الصنوبر,LBD0021
cadas,LBN44052,Qaaqaait ej Jisr - قعقعية الجسر,LBD0014
cadas,LBN36156,Qaaqour - القعقور,LBD0012
cadas,LBN51212,Qabaait - قبعيت,LBD0001
cadas,LBN25057,Qabb Elias - قب الياس,LBD0025
cadas,LBN31094,Qabr Chamoun -  قبر شمون,LBD0002
cadas,LBN43032,Qabrikha - قبريخا,LBD0019
cadas,LBN62092,Qaitoule - قيتولي,LBD0017
cadas,LBN320081,Qalaa - القلعة,LBD0003
cadas,LBN35150,Qalaa Kfardibiane - قلعة كفر ذبيان,LBD0018
cadas,LBN21136,Qalaat Bakdach - قلعة بكداش,LBD0004
cadas,LBN43033,Qalaat Doubai - قلعة دبي,LBD0019
cadas,LBN33175,Qalaat el Hosn - قلعة الحصن,LBD0008
cadas,LBN33176,Qalaat En Nimiri - قلعة النمري,LBD0008
cadas,LBN35151,Qalaat Maarab - قلعة معراب,LBD0018
cadas,LBN63088,Qalaat Maroun - قلعة مارون,LBD0022
cadas,LBN56003,Qalamoun - القلمون,LBD0023
cadas,LBN41031,Qalaouiye - قلويه,LBD0007
cadas,LBN21137,Qalb es Sabaa - مزرعة قلد السبع,LBD0004
cadas,LBN54047,Qalhat - قلحات,LBD0011
cadas,LBN63089,Qana - قانا,LBD0022
cadas,LBN22077,Qanafez - قنافذ,LBD0010
cadas,LBN36157,Qanat Bakich - قناة باكيش,LBD0012
cadas,LBN51318,Qanbar - القنبر,LBD0001
cadas,LBN43034,Qantara - قنطرة,LBD0019
cadas,LBN11044,Qantari - قنطاري,LBD0006
cadas,LBN41032,Qaouzah - قوزح,LBD0007
cadas,LBN57050,Qarah Bach - قره باش,LBD0026
cadas,LBN24034,Qaraoun - القرعون,LBD0024
cadas,LBN57068,Qareit Sakhra - قرعية صخرا,LBD0026
cadas,LBN21138,Qarha - قرحا,LBD0004
cadas,LBN51213,Qarha Akkar - قرحه عكار,LBD0001
cadas,LBN55077,Qarhaiya - قرحيا,LBD0013
cadas,LBN55047,Qarn - القرن,LBD0013
cadas,LBN52103,Qarnaoun - قرنعون,LBD0009
cadas,LBN51214,Qarqaf - القرقف,LBD0001
cadas,LBN35152,Qarqara - قرقرا,LBD0018
cadas,LBN25058,Qarqoud - قرقود,LBD0025
cadas,LBN35153,Qarqouf - القرقوف,LBD0018
cadas,LBN35154,Qarsa - قرصة,LBD0018
cadas,LBN55078,Qarsita - قرصيتا,LBD0013
cadas,LBN34178,Qartaba - قرطبا,LBD0016
cadas,LBN34179,Qartaboun - قرطبون,LBD0016
cadas,LBN63090,Qasmiye - قاسمية,LBD0022
cadas,LBN22078,Qasr - القصر,LBD0010
